query,result,rank,click,dwell_time,relevance,ctr,adjusted_relevance,ai_relevance,normalized_ai_relevance,behavior_weight,weighted_relevance,original_score,fine_tuned_score
learn python,Python for beginners,3,0,0,0,0.0,0,0.00015580591571051627,0.5505119840226522,1,0.5505119840226522,0.00015580591571051627,0.5505119840226522
weather new york,NYC weather today,1,0,0,1,0.0,0,5.4528714827029034e-05,0.047481953784689196,1,0.047481953784689196,5.4528714827029034e-05,0.047481953784689196
weather new york,Weather forecast,2,0,0,1,0.0,0,4.905077730654739e-05,0.02027378597859375,1,0.02027378597859375,4.905077730654739e-05,0.02027378597859375
weather new york,New York climate,3,1,3,1,0.0033112582781456,3,4.4968968722969294e-05,0.0,8,0.0,4.4968968722969294e-05,0.0
cheap flights tokyo,Flight deals to Tokyo,1,0,0,1,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,1,16,1,0.0032467532467532,16,0.00010685342567740008,0.3073716491124193,34,10.450636069822258,0.00010685342567740008,10.450636069822258
cheap flights tokyo,Best airlines to Japan,3,0,0,0,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
learn python,Python tutorial,1,1,20,1,0.0032467532467532,20,0.00024630327243357897,1.0,42,42.0,0.00024630327243357897,42.0
learn python,Learn Python fast,2,1,17,1,0.0032467532467532,17,9.176792082143947e-05,0.23244400599381823,36,8.367984215777456,9.176792082143947e-05,8.367984215777456
learn python,Python for beginners,3,1,16,1,0.0032467532467532,16,0.00015580591571051627,0.5505119840226522,34,18.717407456770175,0.00015580591571051627,18.717407456770175
best programming languages 2025,Best languages to learn,1,1,7,1,0.0031545741324921,7,9.530770330457017e-05,0.250025622329893,16,4.000409957278288,9.530770330457017e-05,4.000409957278288
best programming languages 2025,Top programming languages,2,1,41,1,0.0031545741324921,41,7.872181595303118e-05,0.16764578419074058,84,14.08224587202221,7.872181595303118e-05,14.08224587202221
best programming languages 2025,Most in-demand coding skills,3,1,54,1,0.0031545741324921,54,9.59332101047039e-05,0.2531324292108149,110,27.84456721318964,9.59332101047039e-05,27.84456721318964
learn python,Python tutorial,1,1,49,1,0.0032467532467532,49,0.00024630327243357897,1.0,100,100.0,0.00024630327243357897,100.0
learn python,Learn Python fast,2,1,32,1,0.0032467532467532,32,9.176792082143947e-05,0.23244400599381823,66,15.341304395592003,9.176792082143947e-05,15.341304395592003
learn python,Python for beginners,3,0,0,0,0.0,0,0.00015580591571051627,0.5505119840226522,1,0.5505119840226522,0.00015580591571051627,0.5505119840226522
weather new york,NYC weather today,1,0,0,0,0.0,0,5.4528714827029034e-05,0.047481953784689196,1,0.047481953784689196,5.4528714827029034e-05,0.047481953784689196
weather new york,Weather forecast,2,1,3,1,0.0033112582781456,3,4.905077730654739e-05,0.02027378597859375,8,0.16219028782875,4.905077730654739e-05,0.16219028782875
weather new york,New York climate,3,1,4,1,0.0033112582781456,4,4.4968968722969294e-05,0.0,10,0.0,4.4968968722969294e-05,0.0
cheap flights tokyo,Flight deals to Tokyo,1,0,0,0,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,0,0,1,0.0,0,0.00010685342567740008,0.3073716491124193,1,0.3073716491124193,0.00010685342567740008,0.3073716491124193
cheap flights tokyo,Best airlines to Japan,3,1,8,1,0.0032467532467532,8,0.00014266659854911268,0.48525078948578115,18,8.734514210744061,0.00014266659854911268,8.734514210744061
weather new york,NYC weather today,1,0,0,0,0.0,0,5.4528714827029034e-05,0.047481953784689196,1,0.047481953784689196,5.4528714827029034e-05,0.047481953784689196
weather new york,Weather forecast,2,1,27,1,0.0033112582781456,27,4.905077730654739e-05,0.02027378597859375,56,1.13533201480125,4.905077730654739e-05,1.13533201480125
weather new york,New York climate,3,1,20,1,0.0033112582781456,20,4.4968968722969294e-05,0.0,42,0.0,4.4968968722969294e-05,0.0
best programming languages 2025,Best languages to learn,1,0,0,1,0.0,0,9.530770330457017e-05,0.250025622329893,1,0.250025622329893,9.530770330457017e-05,0.250025622329893
best programming languages 2025,Top programming languages,2,0,0,1,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,0,0,0,0.0,0,9.59332101047039e-05,0.2531324292108149,1,0.2531324292108149,9.59332101047039e-05,0.2531324292108149
best programming languages 2025,Best languages to learn,1,0,0,1,0.0,0,9.530770330457017e-05,0.250025622329893,1,0.250025622329893,9.530770330457017e-05,0.250025622329893
best programming languages 2025,Top programming languages,2,0,0,1,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,1,40,1,0.0031545741324921,40,9.59332101047039e-05,0.2531324292108149,82,20.75685919528682,9.59332101047039e-05,20.75685919528682
best programming languages 2025,Best languages to learn,1,1,25,1,0.0031545741324921,25,9.530770330457017e-05,0.250025622329893,52,13.001332361154436,9.530770330457017e-05,13.001332361154436
best programming languages 2025,Top programming languages,2,1,3,1,0.0031545741324921,3,7.872181595303118e-05,0.16764578419074058,8,1.3411662735259247,7.872181595303118e-05,1.3411662735259247
best programming languages 2025,Most in-demand coding skills,3,1,11,1,0.0031545741324921,11,9.59332101047039e-05,0.2531324292108149,24,6.075178301059558,9.59332101047039e-05,6.075178301059558
best laptop gaming,Laptop A review,1,1,7,1,0.0033557046979865,7,6.9844325480517e-05,0.12355250098514062,16,1.9768400157622499,6.9844325480517e-05,1.9768400157622499
best laptop gaming,Laptop B specs,2,1,5,1,0.0033557046979865,5,9.61163459578529e-05,0.25404203999136143,12,3.048504479896337,9.61163459578529e-05,3.048504479896337
best laptop gaming,Top gaming laptops,3,0,0,0,0.0,0,7.160750828916207e-05,0.13230998928271062,1,0.13230998928271062,7.160750828916207e-05,0.13230998928271062
best laptop gaming,Laptop A review,1,0,0,1,0.0,0,6.9844325480517e-05,0.12355250098514062,1,0.12355250098514062,6.9844325480517e-05,0.12355250098514062
best laptop gaming,Laptop B specs,2,1,14,1,0.0033557046979865,14,9.61163459578529e-05,0.25404203999136143,30,7.621261199740843,9.61163459578529e-05,7.621261199740843
best laptop gaming,Top gaming laptops,3,0,0,0,0.0,0,7.160750828916207e-05,0.13230998928271062,1,0.13230998928271062,7.160750828916207e-05,0.13230998928271062
learn python,Python tutorial,1,0,0,1,0.0,0,0.00024630327243357897,1.0,1,1.0,0.00024630327243357897,1.0
learn python,Learn Python fast,2,1,47,1,0.0032467532467532,47,9.176792082143947e-05,0.23244400599381823,96,22.31462457540655,9.176792082143947e-05,22.31462457540655
learn python,Python for beginners,3,1,7,1,0.0032467532467532,7,0.00015580591571051627,0.5505119840226522,16,8.808191744362436,0.00015580591571051627,8.808191744362436
learn python,Python tutorial,1,0,0,0,0.0,0,0.00024630327243357897,1.0,1,1.0,0.00024630327243357897,1.0
learn python,Learn Python fast,2,0,0,0,0.0,0,9.176792082143947e-05,0.23244400599381823,1,0.23244400599381823,9.176792082143947e-05,0.23244400599381823
learn python,Python for beginners,3,1,25,1,0.0032467532467532,25,0.00015580591571051627,0.5505119840226522,52,28.626623169177915,0.00015580591571051627,28.626623169177915
cheap flights tokyo,Flight deals to Tokyo,1,1,17,1,0.0032467532467532,17,7.034215377643704e-05,0.12602514616653807,36,4.53690526199537,7.034215377643704e-05,4.53690526199537
cheap flights tokyo,Cheapest Tokyo flights,2,0,0,1,0.0,0,0.00010685342567740008,0.3073716491124193,1,0.3073716491124193,0.00010685342567740008,0.3073716491124193
cheap flights tokyo,Best airlines to Japan,3,1,32,1,0.0032467532467532,32,0.00014266659854911268,0.48525078948578115,66,32.02655210606156,0.00014266659854911268,32.02655210606156
learn python,Python tutorial,1,1,3,1,0.0032467532467532,3,0.00024630327243357897,1.0,8,8.0,0.00024630327243357897,8.0
learn python,Learn Python fast,2,1,14,1,0.0032467532467532,14,9.176792082143947e-05,0.23244400599381823,30,6.9733201798145465,9.176792082143947e-05,6.9733201798145465
learn python,Python for beginners,3,0,0,0,0.0,0,0.00015580591571051627,0.5505119840226522,1,0.5505119840226522,0.00015580591571051627,0.5505119840226522
learn python,Python tutorial,1,0,0,0,0.0,0,0.00024630327243357897,1.0,1,1.0,0.00024630327243357897,1.0
learn python,Learn Python fast,2,1,35,1,0.0032467532467532,35,9.176792082143947e-05,0.23244400599381823,72,16.735968431554912,9.176792082143947e-05,16.735968431554912
learn python,Python for beginners,3,0,0,0,0.0,0,0.00015580591571051627,0.5505119840226522,1,0.5505119840226522,0.00015580591571051627,0.5505119840226522
best laptop gaming,Laptop A review,1,0,0,1,0.0,0,6.9844325480517e-05,0.12355250098514062,1,0.12355250098514062,6.9844325480517e-05,0.12355250098514062
best laptop gaming,Laptop B specs,2,1,55,1,0.0033557046979865,55,9.61163459578529e-05,0.25404203999136143,112,28.45270847903248,9.61163459578529e-05,28.45270847903248
best laptop gaming,Top gaming laptops,3,1,23,1,0.0033557046979865,23,7.160750828916207e-05,0.13230998928271062,48,6.350879485570109,7.160750828916207e-05,6.350879485570109
learn python,Python tutorial,1,0,0,0,0.0,0,0.00024630327243357897,1.0,1,1.0,0.00024630327243357897,1.0
learn python,Learn Python fast,2,0,0,0,0.0,0,9.176792082143947e-05,0.23244400599381823,1,0.23244400599381823,9.176792082143947e-05,0.23244400599381823
learn python,Python for beginners,3,0,0,1,0.0,0,0.00015580591571051627,0.5505119840226522,1,0.5505119840226522,0.00015580591571051627,0.5505119840226522
weather new york,NYC weather today,1,0,0,0,0.0,0,5.4528714827029034e-05,0.047481953784689196,1,0.047481953784689196,5.4528714827029034e-05,0.047481953784689196
weather new york,Weather forecast,2,1,29,1,0.0033112582781456,29,4.905077730654739e-05,0.02027378597859375,60,1.216427158715625,4.905077730654739e-05,1.216427158715625
weather new york,New York climate,3,1,17,1,0.0033112582781456,17,4.4968968722969294e-05,0.0,36,0.0,4.4968968722969294e-05,0.0
cheap flights tokyo,Flight deals to Tokyo,1,1,35,1,0.0032467532467532,35,7.034215377643704e-05,0.12602514616653807,72,9.07381052399074,7.034215377643704e-05,9.07381052399074
cheap flights tokyo,Cheapest Tokyo flights,2,0,0,0,0.0,0,0.00010685342567740008,0.3073716491124193,1,0.3073716491124193,0.00010685342567740008,0.3073716491124193
cheap flights tokyo,Best airlines to Japan,3,0,0,1,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
learn python,Python tutorial,1,1,43,1,0.0032467532467532,43,0.00024630327243357897,1.0,88,88.0,0.00024630327243357897,88.0
learn python,Learn Python fast,2,0,0,1,0.0,0,9.176792082143947e-05,0.23244400599381823,1,0.23244400599381823,9.176792082143947e-05,0.23244400599381823
learn python,Python for beginners,3,0,0,0,0.0,0,0.00015580591571051627,0.5505119840226522,1,0.5505119840226522,0.00015580591571051627,0.5505119840226522
weather new york,NYC weather today,1,0,0,1,0.0,0,5.4528714827029034e-05,0.047481953784689196,1,0.047481953784689196,5.4528714827029034e-05,0.047481953784689196
weather new york,Weather forecast,2,1,35,1,0.0033112582781456,35,4.905077730654739e-05,0.02027378597859375,72,1.45971259045875,4.905077730654739e-05,1.45971259045875
weather new york,New York climate,3,0,0,0,0.0,0,4.4968968722969294e-05,0.0,1,0.0,4.4968968722969294e-05,0.0
best programming languages 2025,Best languages to learn,1,0,0,1,0.0,0,9.530770330457017e-05,0.250025622329893,1,0.250025622329893,9.530770330457017e-05,0.250025622329893
best programming languages 2025,Top programming languages,2,0,0,1,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,1,60,1,0.0031545741324921,60,9.59332101047039e-05,0.2531324292108149,122,30.88215636371942,9.59332101047039e-05,30.88215636371942
weather new york,NYC weather today,1,1,33,1,0.0033112582781456,33,5.4528714827029034e-05,0.047481953784689196,68,3.2287728573588654,5.4528714827029034e-05,3.2287728573588654
weather new york,Weather forecast,2,0,0,0,0.0,0,4.905077730654739e-05,0.02027378597859375,1,0.02027378597859375,4.905077730654739e-05,0.02027378597859375
weather new york,New York climate,3,0,0,0,0.0,0,4.4968968722969294e-05,0.0,1,0.0,4.4968968722969294e-05,0.0
cheap flights tokyo,Flight deals to Tokyo,1,1,17,1,0.0032467532467532,17,7.034215377643704e-05,0.12602514616653807,36,4.53690526199537,7.034215377643704e-05,4.53690526199537
cheap flights tokyo,Cheapest Tokyo flights,2,1,5,1,0.0032467532467532,5,0.00010685342567740008,0.3073716491124193,12,3.688459789349032,0.00010685342567740008,3.688459789349032
cheap flights tokyo,Best airlines to Japan,3,0,0,0,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
best programming languages 2025,Best languages to learn,1,0,0,0,0.0,0,9.530770330457017e-05,0.250025622329893,1,0.250025622329893,9.530770330457017e-05,0.250025622329893
best programming languages 2025,Top programming languages,2,1,57,1,0.0031545741324921,57,7.872181595303118e-05,0.16764578419074058,116,19.44691096612591,7.872181595303118e-05,19.44691096612591
best programming languages 2025,Most in-demand coding skills,3,1,32,1,0.0031545741324921,32,9.59332101047039e-05,0.2531324292108149,66,16.706740327913785,9.59332101047039e-05,16.706740327913785
cheap flights tokyo,Flight deals to Tokyo,1,1,22,1,0.0032467532467532,22,7.034215377643704e-05,0.12602514616653807,46,5.797156723660751,7.034215377643704e-05,5.797156723660751
cheap flights tokyo,Cheapest Tokyo flights,2,1,13,1,0.0032467532467532,13,0.00010685342567740008,0.3073716491124193,28,8.606406175147741,0.00010685342567740008,8.606406175147741
cheap flights tokyo,Best airlines to Japan,3,0,0,0,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
best laptop gaming,Laptop A review,1,1,41,1,0.0033557046979865,41,6.9844325480517e-05,0.12355250098514062,84,10.378410082751811,6.9844325480517e-05,10.378410082751811
best laptop gaming,Laptop B specs,2,0,0,0,0.0,0,9.61163459578529e-05,0.25404203999136143,1,0.25404203999136143,9.61163459578529e-05,0.25404203999136143
best laptop gaming,Top gaming laptops,3,1,41,1,0.0033557046979865,41,7.160750828916207e-05,0.13230998928271062,84,11.114039099747693,7.160750828916207e-05,11.114039099747693
best programming languages 2025,Best languages to learn,1,1,38,1,0.0031545741324921,38,9.530770330457017e-05,0.250025622329893,78,19.501998541731655,9.530770330457017e-05,19.501998541731655
best programming languages 2025,Top programming languages,2,0,0,1,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,1,23,1,0.0031545741324921,23,9.59332101047039e-05,0.2531324292108149,48,12.150356602119116,9.59332101047039e-05,12.150356602119116
best programming languages 2025,Best languages to learn,1,0,0,1,0.0,0,9.530770330457017e-05,0.250025622329893,1,0.250025622329893,9.530770330457017e-05,0.250025622329893
best programming languages 2025,Top programming languages,2,1,10,1,0.0031545741324921,10,7.872181595303118e-05,0.16764578419074058,22,3.688207252196293,7.872181595303118e-05,3.688207252196293
best programming languages 2025,Most in-demand coding skills,3,0,0,1,0.0,0,9.59332101047039e-05,0.2531324292108149,1,0.2531324292108149,9.59332101047039e-05,0.2531324292108149
learn python,Python tutorial,1,1,47,1,0.0032467532467532,47,0.00024630327243357897,1.0,96,96.0,0.00024630327243357897,96.0
learn python,Learn Python fast,2,0,0,1,0.0,0,9.176792082143947e-05,0.23244400599381823,1,0.23244400599381823,9.176792082143947e-05,0.23244400599381823
learn python,Python for beginners,3,1,51,1,0.0032467532467532,51,0.00015580591571051627,0.5505119840226522,104,57.25324633835583,0.00015580591571051627,57.25324633835583
best programming languages 2025,Best languages to learn,1,1,11,1,0.0031545741324921,11,9.530770330457017e-05,0.250025622329893,24,6.000614935917432,9.530770330457017e-05,6.000614935917432
best programming languages 2025,Top programming languages,2,0,0,1,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,0,0,0,0.0,0,9.59332101047039e-05,0.2531324292108149,1,0.2531324292108149,9.59332101047039e-05,0.2531324292108149
learn python,Python tutorial,1,0,0,1,0.0,0,0.00024630327243357897,1.0,1,1.0,0.00024630327243357897,1.0
learn python,Learn Python fast,2,1,30,1,0.0032467532467532,30,9.176792082143947e-05,0.23244400599381823,62,14.41152837161673,9.176792082143947e-05,14.41152837161673
learn python,Python for beginners,3,0,0,1,0.0,0,0.00015580591571051627,0.5505119840226522,1,0.5505119840226522,0.00015580591571051627,0.5505119840226522
cheap flights tokyo,Flight deals to Tokyo,1,0,0,1,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
